timestamp,user_id,amount,location,device_type,is_fraud,age,income,debt,credit_score
2023-11-20 19:38:42,34b112e0-a358-4734-a3a9-7a976bb35af5,351.6,Kimberlytown,Desktop,0,55,40051.34,19647.55,747
2023-04-10 07:50:39,233b0990-4fef-4c5f-889c-20f4d42552f9,489.71,Lake Mary,Tablet,0,35,141081.35,41234.77,712
2023-11-25 10:46:48,b92866f5-94bb-4542-b7b0-8f62a00a962b,636.66,South Laurie,Mobile,0,26,84450.44,2403.89,640
2023-09-27 18:21:02,e6a5707d-3d1b-4e6d-8118-982114d027c6,751.89,Fryestad,Mobile,0,43,140273.25,42628.3,606
2023-12-18 13:53:46,9dcbd518-d348-41fc-8d99-248f8851eb10,627.81,Contrerastown,Tablet,0,22,33921.12,34543.7,843
2023-07-14 19:52:02,9be73e46-2b3a-4d8e-9a52-7735b83236c5,822.8,Rhodesmouth,Desktop,0,40,73139.84,36944.29,457
2023-05-24 11:33:21,78bea563-cf27-4a40-8cf7-ff6023a7a882,804.99,New Cristianstad,Mobile,0,41,115922.19,8535.62,387
2023-07-03 11:47:37,c882ef43-efc4-48fc-85bb-5d3927ca709f,880.68,Conniechester,Tablet,0,40,146080.5,36132.74,522
2023-06-18 10:02:27,593f6f9a-ae66-466d-91a5-b49a560a347d,561.51,Haileyshire,Mobile,0,19,107565.09,22699.44,627
2023-10-05 14:19:25,de4763aa-1d2e-453b-ac1a-8be91a2dc0a8,553.53,Lake Kendra,Desktop,0,23,138844.16,19313.87,726
2023-03-23 07:03:29,d82c6dce-9d48-4ce9-b13f-0201f168d5a5,267.22,North Sarahland,Tablet,0,56,68201.47,23884.63,824
2023-03-28 07:50:04,03ecbfc2-4c7c-4da3-9665-360c09980c14,274.32,New Courtneyton,Desktop,0,65,71405.12,22290.55,322
2023-03-06 08:48:32,69671959-f8f7-4c91-871e-21bdd2565698,832.88,Port Cheryl,Mobile,0,39,30684.19,39063.83,402
2023-03-19 18:21:15,dd2e3712-fdac-4b64-9941-2772de616e9b,611.08,South Josephville,Tablet,0,22,79291.03,18732.21,370
2023-09-04 12:11:01,b192adf9-7639-4b78-bf29-4d27bbd1554c,161.64,West Sarah,Mobile,0,61,109439.01,14946.77,614
2024-02-07 03:54:53,db19d41e-246e-47e0-8f0c-6e08ae8db50c,607.98,New Allison,Mobile,0,28,64076.92,33609.22,739
2023-08-09 05:29:50,2cb81c17-2187-4a2d-881b-38fd65368085,918.48,Atkinsfurt,Desktop,0,57,90394.7,26000.67,550
2023-04-18 20:43:22,1c77f360-007d-4b2c-a227-1256fb051a17,522.18,Campbellbury,Tablet,0,59,63724.73,28518.23,578
2023-07-16 16:41:06,1b9503b3-8c58-42fc-9c91-81ec5b552dd6,445.58,Kennedyton,Tablet,0,45,65565.64,39006.6,337
2023-12-19 16:52:06,bcdf244b-9cb4-48e2-8e36-a8abc54ff50d,486.59,North Melissashire,Mobile,0,41,62398.67,36264.21,569
2023-07-16 02:15:14,c83706e8-bcf6-44ff-854d-1a5701b2258f,652.16,North Krystal,Tablet,0,63,47332.09,41767.22,527
2023-06-01 22:57:38,9142b8f8-5b0d-4851-ad84-8dddd950782d,984.15,South Eriktown,Mobile,0,45,89815.65,32862.14,404
2024-02-17 17:42:34,6ff0814c-0394-4935-958f-583eb0d41481,342.92,Carlafurt,Desktop,0,44,124091.4,8736.07,444
2023-12-19 10:53:56,0649c3e9-1c93-44fc-9c75-b58007bd1a32,728.66,South Edgar,Tablet,0,55,54532.09,30624.58,355
2024-02-04 12:59:56,e2289790-3fb6-4226-8944-cd9a450b8399,492.01,Hendersonmouth,Mobile,0,62,51328.83,43256.45,654
2023-05-08 19:37:56,b54af19e-e49d-470d-9684-f83be550baa8,218.4,Christophermouth,Tablet,0,55,80295.67,6249.47,352
2023-05-25 11:12:21,e5db4ffa-617e-48d5-a493-42c830ef78a2,667.35,Ballmouth,Desktop,0,25,35999.01,16651.29,558
2023-06-27 07:02:06,8a67a61d-7349-408c-93f1-fc4f3abcfce6,467.72,Colemanfort,Mobile,0,32,119644.97,30728.08,569
2023-04-13 11:47:51,65a444f9-c908-416b-97cd-b2309616a363,247.99,New Melaniefort,Tablet,0,22,126424.14,32963.16,849
2023-10-11 02:04:41,704a1a17-70ad-4f00-83f8-a3ad8d573b0c,488.92,Amandatown,Desktop,0,29,65811.69,18264.12,812
2023-03-23 18:07:32,78917271-3c59-4fd7-b1bd-a19b127e4499,343.4,East Brianmouth,Mobile,0,34,33502.11,17130.44,799
2023-05-18 06:34:42,b96171c7-9414-48e7-b9ba-aea6365d75b6,315.93,Lake Kennethhaven,Tablet,0,43,89415.74,43776.81,683
2023-12-29 11:28:07,ba07493e-6332-453f-bd4f-50910e70af82,472.92,Lake Alexanderchester,Mobile,0,57,106474.87,7582.43,448
2023-11-26 13:20:54,9c3bfc93-6d01-4f34-9ed4-985b3d9275bc,541.04,Carlaport,Mobile,0,41,65437.35,882.65,652
2023-11-21 08:26:40,a7d5befb-bc7f-4e24-b2b4-b694172f4793,491.12,Lake Lisaside,Desktop,0,56,59183.54,24389.96,813
2023-03-08 10:00:32,f0f90fed-96e7-40cb-bf99-0bb7abf80005,106.74,Hallfort,Desktop,0,44,72318.75,7769.2,843
2023-05-22 10:24:54,53425144-905b-4edf-aaf8-339794751b8d,775.68,East Jasonshire,Tablet,0,34,101649.08,5877.89,498
2023-06-09 03:52:39,91419bed-2dd0-40a3-a0ba-247fd4969e86,416.44,Emilyshire,Desktop,0,33,47742.64,36803.1,609
2024-02-21 09:46:17,c268c2fa-5a50-4d5e-9047-76ab73bccea6,449.6,Lake John,Desktop,0,37,22371.58,5088.1,710
2023-07-26 13:58:17,d3b9769b-0828-4e91-b807-cc31afecb172,808.8,Kingmouth,Tablet,0,46,102367.81,4800.8,804
2023-09-02 12:56:31,96bfb61d-b050-4647-826f-c54021c4bfe2,672.75,South Shelia,Desktop,0,49,113647.35,40331.85,551
2023-10-25 16:58:55,c3534ce9-455a-4184-b19f-ea16d4ccd5fe,974.45,North Lisa,Desktop,0,25,92276.23,35682.22,648
2023-12-16 13:15:33,f2b3e525-ab04-4497-a555-f705e9b18244,994.75,North Ernestville,Desktop,0,51,112672.83,24965.69,590
2023-10-02 20:19:33,ff2a1791-2c48-43fd-a048-a8aa762533a2,379.13,Gregoryfurt,Tablet,0,67,72314.85,6133.06,326
2023-03-03 06:32:10,843cb63b-f122-43bb-9734-ffce6519f645,199.05,Martinezburgh,Mobile,0,70,70479.52,964.75,771
2023-07-06 18:26:47,150e3b8e-6fde-470f-bb61-eac18b5bd09e,354.46,New Billyview,Desktop,0,61,24061.17,42319.19,407
2023-09-19 00:55:43,6a91130b-7a0a-4dc9-99be-cb04a2733cd7,443.95,Lake Melindaville,Mobile,0,20,142215.24,23000.6,576
2023-08-19 22:33:22,17644c2c-303d-4ee1-9e46-a01ab23992f5,578.88,North Lauraside,Desktop,0,49,90589.48,35036.46,482
2023-04-26 20:27:20,9941f308-52d9-4848-b081-52e9f1b07b43,944.72,Stephanieland,Tablet,0,38,60796.09,4893.34,459
2024-01-25 15:07:12,8fcae391-2ead-445d-b4e6-76cd2df6cae3,118.74,Port Ronaldbury,Desktop,0,69,67471.48,40521.11,542
2023-11-20 07:47:31,ebb1d58d-554b-4778-ad30-7f169889f978,667.94,North Tonya,Tablet,0,67,122889.95,29268.86,755
2023-04-24 21:01:16,5c3908bb-7653-4485-94ed-b07d4c41e569,407.79,New Dawn,Desktop,0,33,65882.28,9897.09,738
2024-02-01 09:11:07,78f1e68a-5f84-4058-b317-f691b67785b5,491.94,Stephenmouth,Tablet,0,33,67841.88,33690.34,664
2023-07-14 09:55:23,c5be0739-17e1-4c18-b2a2-ec55d7caa9b0,706.2,North Steven,Mobile,0,56,72977.5,24452.49,765
2023-05-28 07:52:58,9969402b-1fca-4659-9946-7164e1c658e7,136.81,Nguyenbury,Mobile,0,52,89983.01,13504.53,387
2023-08-14 02:35:07,fe7d51f5-823a-4193-ad6d-3ad4327bd34f,967.37,Richardburgh,Mobile,0,32,124109.91,41013.64,498
2023-11-02 14:44:53,879a8819-1701-4d67-984c-4e98734aa01f,615.97,West Garyfort,Tablet,0,22,55373.64,2356.42,779
2023-03-17 10:48:08,43c025b5-4f35-4055-8439-f26caa512f78,911.67,Kennethside,Tablet,0,37,41445.9,31762.64,532
2023-04-29 20:51:28,356eaf36-5d31-4004-a9d5-1aea79c2ab86,437.89,Port Annville,Desktop,0,61,139974.93,15682.41,723
2023-07-01 03:31:02,767a9482-194e-407a-9564-7ea39149b968,447.21,Vincentmouth,Mobile,0,70,134977.06,47534.7,574
2023-09-19 16:46:46,42863373-33ac-46f9-a9d8-cf995cd5d2b4,524.96,Port Daniel,Mobile,0,19,45482.24,38382.2,311
2023-06-06 11:27:56,bbb93dbd-947e-4bc5-8abb-7bf0a25f5e23,667.55,Christineland,Mobile,0,47,107560.77,11416.37,672
2023-03-13 01:43:59,f34ba9a9-3178-4e3f-9912-7e6cf2b7aa0b,776.44,Lake Randyburgh,Tablet,0,45,129652.52,28035.99,457
2023-11-29 09:41:29,f1004210-1d8a-4551-ac15-df81d7c384ab,395.93,Aliciamouth,Tablet,0,19,86776.6,48715.47,650
2023-07-18 17:58:37,71e208e8-adcb-48b1-8de9-964e71d2884f,189.66,Kellerburgh,Tablet,0,60,73960.47,44846.34,782
2024-01-26 07:42:56,c77b7482-ffe5-42e6-88e0-be6786ee42a4,811.68,Port Jacqueline,Mobile,0,34,111980.46,39995.97,444
2023-03-31 03:49:59,528ea41a-d6a7-4bae-b9f8-7073ea46e195,887.49,Aaronfurt,Tablet,0,66,88001.7,21458.21,406
2024-01-31 13:15:26,4791cc9b-fcbd-4b23-818f-b46fe66d31a7,97.58,Bentonshire,Tablet,0,26,107388.49,47845.7,470
2023-12-06 03:10:21,f12ededc-fcf1-4ade-88af-f40729ccd547,84.8,New Williamview,Tablet,0,58,105497.73,16113.57,462
2023-03-13 11:48:58,451f67e6-cc24-4bb9-9195-127b59766b8d,807.05,Jasonbury,Tablet,0,23,140025.48,29279.04,450
2024-01-07 02:40:29,b6cbc1d4-702b-4559-8bc1-6e94ed738478,844.47,North Angela,Mobile,0,69,100430.52,15306.7,626
2023-03-05 17:56:19,cb36a532-68e7-4188-b316-d5e39f1c1935,456.99,Holmesberg,Desktop,0,34,101793.0,13642.42,681
2023-04-11 12:34:43,36ef49f3-791c-46f8-9edc-6484fd078338,703.07,Johnnyport,Mobile,0,29,68722.01,40948.6,586
2023-10-07 20:35:43,f7e28e14-ef09-4a84-833e-8af73a3efeeb,293.55,East Audreytown,Tablet,0,22,34218.81,4877.79,845
2023-11-14 04:36:10,216d5725-ebce-4238-9186-ff84dca18add,669.08,Port Josephburgh,Mobile,0,66,137661.07,17130.44,518
2023-04-01 14:27:52,03518e70-e61e-41c9-a260-698de808bcb6,388.23,Lake Tylerberg,Mobile,0,46,44385.43,48318.56,646
2023-09-08 18:39:47,172a914d-948e-4cb8-b8a9-0e850d0bd294,152.94,Schroederfort,Tablet,0,31,91840.19,32403.4,402
2023-10-31 10:36:24,b71a4173-17e9-451e-9214-e8a0e874003c,693.12,Port Ericville,Tablet,0,31,77792.69,47560.98,739
2023-10-25 17:42:02,873166d2-2751-4501-b84e-45e58509abbe,517.86,South Brandon,Tablet,0,67,32963.21,38929.72,586
2023-03-02 11:13:30,f6f89e32-8e63-45e6-bbc5-41320e8e115f,863.34,Matthewside,Tablet,0,23,53822.2,33538.03,469
2023-12-23 23:17:56,deca5f6a-6199-409e-9dc1-0dac3605a5b8,37.62,Phillipsfort,Desktop,0,22,53934.61,26111.38,503
2023-05-21 06:02:29,7043c5e5-cc32-4a69-aa37-260e8d17d6d3,250.5,Lake Julie,Desktop,0,35,146721.08,44970.01,413
2023-06-20 11:51:26,dc5273bc-bdb4-4956-bfd6-b1f1374c47dd,192.74,Wrightland,Desktop,0,28,90421.35,45570.91,311
2023-08-21 14:21:27,7cb432d9-6598-4867-8f89-17a15be31f8b,203.64,Collinstown,Tablet,0,50,82618.83,38885.54,598
2024-01-05 19:34:21,83c0af4b-48c4-4c89-8ab8-95cb811c9943,474.03,Lake Kathrynhaven,Mobile,0,48,26007.28,28650.5,731
2023-11-02 21:43:07,b2f269ad-55b6-4057-92e8-dcfe7153ef99,664.79,Port Elizabeth,Tablet,0,48,76613.78,48566.21,542
2023-07-06 12:59:00,d89fd84c-a5fe-40de-b655-891a6c26d5d6,777.72,Johnberg,Tablet,0,42,38769.56,30185.01,302
2023-06-27 21:57:41,f0e03765-e272-4480-a690-962b9061f319,488.35,Derekmouth,Desktop,0,59,82761.44,41916.88,726
2024-01-27 07:44:53,886b72d9-e734-4d6f-9b6b-a391c44cb4f5,193.69,Nicoletown,Tablet,0,24,84868.39,2089.83,836
2023-12-18 03:15:56,a6a6330a-708c-4631-bbf0-8781d167a175,847.1,Johnmouth,Desktop,0,43,92918.84,32838.53,405
2023-05-10 11:54:10,d7051482-7ed2-4c38-afd9-bced9d0c5b5d,505.99,North Alexandrashire,Tablet,0,70,94659.37,2235.81,465
2023-06-07 09:27:26,c0beb7b4-8699-4c81-9581-605c2fc3f87f,393.25,Lake Tracy,Desktop,0,37,105064.37,39792.26,562
2023-12-13 20:41:39,1480f7b3-af92-47ae-a2d3-a4375b3c5820,618.61,New Michelle,Tablet,0,47,58806.38,29441.12,385
2023-09-08 10:27:35,75a17ddf-8396-4988-bbcf-0f74cad36dc6,407.27,Williamton,Mobile,0,38,113330.13,34234.32,536
2023-12-21 15:14:24,75639c3c-9658-4600-a844-0deec1acc582,613.13,East Kendra,Tablet,0,19,70297.48,45586.14,333
2023-04-27 19:15:08,79492890-520e-422c-bb3d-12c67fdfd840,965.6,Ronaldmouth,Tablet,0,64,112255.17,24327.14,315
2023-04-18 16:34:46,92b12aac-838f-41f0-8681-860af84b6cc0,237.17,Sabrinamouth,Mobile,0,26,63718.1,33100.18,417
2024-02-25 16:39:47,0079cec7-20ad-4fde-9d1a-33ddc4f8213a,708.12,Johnsonside,Mobile,0,56,78581.71,2654.01,370
2023-09-21 21:35:00,308f0f44-7382-46ac-a6a2-7290c67aada1,740.02,Coltonside,Tablet,0,41,92624.92,4992.05,706
2023-11-27 06:50:45,3d242ebd-6aae-4c79-a2b0-61044114bfc9,993.54,South Earlshire,Desktop,0,27,95345.03,23227.34,311
2023-10-12 04:09:08,03d37e1d-d8e5-485b-aa77-c0b1bb93f4f3,467.75,East Kristineside,Tablet,0,29,35322.54,16605.69,552
2023-12-05 10:04:28,f9b6f912-1522-45b8-97e7-70733ca6dfef,76.31,New Melissa,Desktop,0,33,102890.12,19898.66,441
2023-04-26 04:34:04,59899466-fbfb-4019-a7df-7e07920bc224,783.15,Jeremyside,Mobile,0,39,143838.07,20076.46,303
2023-05-11 20:49:36,52ca94cd-7715-406d-a5a9-033c41c0f72c,149.19,East Joantown,Desktop,0,25,75047.67,36748.53,325
2023-07-13 19:45:16,19d28c3d-35f4-4e11-accf-cfc5162473aa,554.9,Brennanfurt,Mobile,0,50,79214.43,39633.36,826
2023-12-31 21:54:51,2a664a4e-014d-4833-9cca-ea7c829b40db,20.36,Wendyville,Desktop,0,56,50147.65,38635.13,676
2023-10-11 02:34:33,c8aaa57d-5e0d-44a0-9e7e-95329391a4e8,549.78,Padillaborough,Mobile,0,66,85453.12,14902.13,384
2023-04-13 07:04:01,b5aa3997-b99f-43cc-9fd6-b844890d1af9,14.22,Port Scottberg,Desktop,0,41,78322.49,44269.48,634
